Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.73.210.29-TCP', 'biflow_src_port': 1089, 'biflow_dst_port': 80} | Inverse filter: {'bihost_fwd_id': '208.73.210.29-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 80, 'biflow_dst_port': 1089}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 4074, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4074}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.30.143.100-TCP', 'biflow_src_port': 4075, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '202.30.143.100-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4075}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '67.76.103.168-TCP', 'biflow_src_port': 4076, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '67.76.103.168-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4076}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '206.46.232.11-TCP', 'biflow_src_port': 4077, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '206.46.232.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4077}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '217.72.192.188-TCP', 'biflow_src_port': 4078, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '217.72.192.188-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4078}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 4079, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4079}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '66.196.94.104-TCP', 'biflow_src_port': 4080, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '66.196.94.104-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4080}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.136.44.37-TCP', 'biflow_src_port': 4081, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.136.44.37-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4081}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.136.52.37-TCP', 'biflow_src_port': 4082, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.136.52.37-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4082}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.67.27-TCP', 'biflow_src_port': 4084, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.67.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4084}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.67.27-TCP', 'biflow_src_port': 4145, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.67.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4145}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.67.27-TCP', 'biflow_src_port': 4193, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.67.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4193}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '207.58.240.227-TCP', 'biflow_src_port': 4194, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '207.58.240.227-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4194}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '130.108.128.94-TCP', 'biflow_src_port': 4195, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '130.108.128.94-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4195}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '130.108.128.91-TCP', 'biflow_src_port': 4196, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '130.108.128.91-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4196}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.82.111.207-TCP', 'biflow_src_port': 4197, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '212.82.111.207-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4197}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '167.230.105.44-TCP', 'biflow_src_port': 4198, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '167.230.105.44-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4198}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.245.120.86-TCP', 'biflow_src_port': 4199, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '94.245.120.86-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4199}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '66.36.184.26-TCP', 'biflow_src_port': 4200, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '66.36.184.26-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4200}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '79.125.114.123-TCP', 'biflow_src_port': 4201, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '79.125.114.123-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4201}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '119.252.147.10-TCP', 'biflow_src_port': 4202, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '119.252.147.10-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4202}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 4239, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 4239}
Collection: udp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '147.32.80.9-UDP', 'biflow_src_port': 4240, 'biflow_dst_port': 53} | Inverse filter: {'bihost_fwd_id': '147.32.80.9-UDP', 'bihost_bwd_id': '147.32.84.165-UDP', 'biflow_src_port': 53, 'biflow_dst_port': 4240}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '174.143.82.78-TCP', 'biflow_src_port': 4241, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '174.143.82.78-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4241}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '66.180.193.212-TCP', 'biflow_src_port': 4242, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '66.180.193.212-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4242}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.80.204.41-TCP', 'biflow_src_port': 4243, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '208.80.204.41-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4243}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.80.206.47-TCP', 'biflow_src_port': 4244, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '208.80.206.47-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4244}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '213.83.66.209-TCP', 'biflow_src_port': 4245, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '213.83.66.209-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4245}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.10.25.132-TCP', 'biflow_src_port': 4246, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.10.25.132-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4246}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.245.120.86-TCP', 'biflow_src_port': 4247, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '94.245.120.86-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4247}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '204.232.236.139-TCP', 'biflow_src_port': 4248, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '204.232.236.139-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4248}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '204.232.236.149-TCP', 'biflow_src_port': 4249, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '204.232.236.149-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4249}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '66.180.193.211-TCP', 'biflow_src_port': 4250, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '66.180.193.211-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4250}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '24.75.75.51-TCP', 'biflow_src_port': 4361, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '24.75.75.51-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4361}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '204.232.236.134-TCP', 'biflow_src_port': 4362, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '204.232.236.134-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4362}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.137.16.18-TCP', 'biflow_src_port': 4363, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.137.16.18-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4363}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '204.232.236.146-TCP', 'biflow_src_port': 4364, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '204.232.236.146-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4364}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.51.233.2-TCP', 'biflow_src_port': 4365, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '202.51.233.2-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4365}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '77.240.14.217-TCP', 'biflow_src_port': 4366, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '77.240.14.217-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4366}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.92.248.125-TCP', 'biflow_src_port': 4367, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.92.248.125-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4367}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.18.6.13-TCP', 'biflow_src_port': 4368, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.18.6.13-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4368}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '77.242.119.40-TCP', 'biflow_src_port': 4369, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '77.242.119.40-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4369}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '96.11.78.83-TCP', 'biflow_src_port': 4370, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '96.11.78.83-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4370}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 4433, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 4433}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '205.135.128.96-TCP', 'biflow_src_port': 4434, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '205.135.128.96-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4434}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '167.248.2.6-TCP', 'biflow_src_port': 4435, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '167.248.2.6-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4435}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.105.13.146-TCP', 'biflow_src_port': 4436, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '202.105.13.146-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4436}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.146.1.50-TCP', 'biflow_src_port': 4437, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '192.146.1.50-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4437}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '162.119.242.33-TCP', 'biflow_src_port': 4438, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '162.119.242.33-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4438}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '199.165.138.23-TCP', 'biflow_src_port': 4439, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '199.165.138.23-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4439}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 4440, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4440}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.163.188.54-TCP', 'biflow_src_port': 4441, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.163.188.54-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4441}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.86.49.106-TCP', 'biflow_src_port': 4442, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '208.86.49.106-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4442}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.99.131.24-TCP', 'biflow_src_port': 4443, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.99.131.24-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4443}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 4491, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4491}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 4551, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4551}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.191.223.38-TCP', 'biflow_src_port': 4554, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.191.223.38-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4554}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '60.251.105.228-TCP', 'biflow_src_port': 4555, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '60.251.105.228-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4555}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '134.174.20.63-TCP', 'biflow_src_port': 4556, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '134.174.20.63-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4556}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.235.94.4-TCP', 'biflow_src_port': 4557, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '195.235.94.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4557}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.47.27-TCP', 'biflow_src_port': 4558, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.47.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4558}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '213.4.149.229-TCP', 'biflow_src_port': 4559, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '213.4.149.229-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4559}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '17.148.17.45-TCP', 'biflow_src_port': 4560, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '17.148.17.45-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4560}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '213.4.149.227-TCP', 'biflow_src_port': 4561, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '213.4.149.227-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 4561}
